BIRTH_DATE,FIRST_ENTERED_US,FIRST_NAME,GENDER,LAST_NAME,MIDDLE_NAME,SSID,STUDENT_ID,id
8/1/1432,01-SEP-08 12.00.00.000000000 AM,Misipa,n,Parada Paramo,Wolfram Lee,0x21e0beba0x43c17d74,467171,44526
1/14/2362,28-SEP-05 12.00.00.000000000 AM,Anuenue,f,Martinez Godinez,Yee Hou,0xd8a8b320x1b151664,729710,32744
10/19/1460,05-AUG-15 12.00.00.000000000 AM,Joslynd,m,Mendez Lopez,Abordo,0xd0353cf0x1a06a79e,224624,141760
2/25/1436,20-APR-04 12.00.00.000000000 AM,Elnora,m,Stumpf,Dyanthia,0x10464c650x208c98ca,672751,13086
5/5/2845,28-JUN-94 12.00.00.000000000 AM,Nakai,f,Schaerr,Guster,0x29ff96e90x53ff2dd2,503987,114517
4/20/1388,21-AUG-13 12.00.00.000000000 AM,Tyanna,f,Reyes Merino,Ayman,0x371b72590x6e36e4b2,762270,21162
5/17/1698,19-AUG-98 12.00.00.000000000 AM,Serafina,f,Foukas,Belle Lucia,0x15f2d4650x2be5a8ca,733958504,5628
3/17/2930,01-SEP-03 12.00.00.000000000 AM,Darco,n,Peace,Lareaux,0x1c838e220x39071c44,665028,106147
3/10/2630,28-JAN-03 12.00.00.000000000 AM,Kur,n,Hapa,Bentleigh,0x12bf93080x257f2610,793879,16639
1/25/1899,05-AUG-04 12.00.00.000000000 AM,Khyber,m,Ramos-Alonso,Morgana,0x2d3c26140x5a784c28,291925,55474
4/8/2916,01-OCT-02 12.00.00.000000000 AM,Louden,m,Seaton,Eben,0x2e6592520x5ccb24a4,271415343,41765
2/12/1884,27-AUG-10 12.00.00.000000000 AM,Syver,f,Meza Tarula,Virginia Rose,0xadda0c80x15bb4190,985360,15923
1/22/2516,13-AUG-14 12.00.00.000000000 AM,Ahtlys,n,Stefka,Celes,0x129fd3520x253fa6a4,663326,104353
3/3/2314,22-NOV-09 12.00.00.000000000 AM,Ryden,f,Uchytil,Michale,0x10df44620x21be88c4,828095999,23380
10/19/2511,16-SEP-04 12.00.00.000000000 AM,Grafton,m,Bravo Bautista,Ciriez,0xf26d40e0x1e4da81c,925323,61253
2/19/2968,02-APR-07 12.00.00.000000000 AM,Felicity,f,Shepro,Kailialoha,0x2cec16960x59d82d2c,811174,64952
3/6/1804,01-SEP-07 12.00.00.000000000 AM,Yadira,f,Sanchez,Sindaye,0x889adc90x11135b92,925690,51338
10/14/1907,14-JUL-98 12.00.00.000000000 AM,Holley,f,Seeholzer,Ray Noah,0x168b736f0x2d16e6de,510466106,84560
3/4/2157,09-JAN-01 12.00.00.000000000 AM,Hali,f,Dudleston Hernandez,Lynn Isaiah,0x157d21f70x2afa43ee,99185753,86692
4/17/2895,24-AUG-07 12.00.00.000000000 AM,Raina,m,Abhijith,Irelyn,0x179062d60x2f20c5ac,818909,2774
8/3/1866,05-APR-07 12.00.00.000000000 AM,Ruin,f,Dale,Shandrea,0x25d661ed0x4bacc3da,404969,6932
3/18/1747,31-JUL-17 12.00.00.000000000 AM,Milah Sophia,f,Overman,Lurie,0x378f03d70x6f1e07ae,878689,98887
11/3/1441,17-JAN-17 12.00.00.000000000 AM,Breeana,m,Brkic,Kalanimakoa,0x24e2e5e70x49c5cbce,613513,27918
6/9/1686,23-FEB-06 12.00.00.000000000 AM,Rocket,n,Smalley,Shayla,0x378770a30x6f0ee146,679331856,35364
9/3/2292,15-AUG-07 12.00.00.000000000 AM,Kamberlie,f,Utley,Lee Floyd,0x369a94f50x6d3529ea,323606,16313
8/18/1482,01-JUL-88 12.00.00.000000000 AM,Idara,f,Ghezaz,Mauree,0x13e6b6be0x27cd6d7c,476651,78092
3/11/2687,10-MAY-96 12.00.00.000000000 AM,Brinlynn,f,Lizarraga,Mimo,0x26be57980x4d7caf30,977256,108309
7/15/2752,17-MAR-92 12.00.00.000000000 AM,Jru,n,Marko,Monson Robert,0x2eb038f10x5d6071e2,589742,103686
5/3/1275,07-APR-14 12.00.00.000000000 AM,Naiszyn,f,Dazza-Romero,DeAndre,0x16ccfb160x2d99f62c,936322,36966
3/25/1518,24-AUG-03 12.00.00.000000000 AM,PJ,f,Tepetlanco-Palacios,Athens,0x2df1e6150x5be3cc2a,962632,59354
9/23/2315,12-FEB-02 12.00.00.000000000 AM,Emmah,n,Uribe Jimenez,Pomana,0x14cbc8a10x29979142,438725,46084
2/11/2412,30-JUN-99 12.00.00.000000000 AM,Tu'iniua,n,Urcino Roman,Cristoval,0x398664210x730cc842,696806,68569
11/18/2931,01-OCT-99 12.00.00.000000000 AM,Aryana,m,Cecala-Hansen,Stamper,0x30ed042a0x61da0854,947763,84932
3/9/1846,06-APR-17 12.00.00.000000000 AM,Rome,f,Eidenier,J'adore,0x1ed599120x3dab3224,243568,142937
7/24/2701,25-AUG-12 12.00.00.000000000 AM,Aarya,m,O'Laughlin,Highland,0x9832adc0x130655b8,750283,76996
4/3/1961,01-DEC-90 12.00.00.000000000 AM,Daliya,m,Nolasco-Pulido,Stella Marie,0x95cc6940x12b98d28,314687,130186
10/24/1548,15-OCT-95 12.00.00.000000000 AM,Reylene,m,Amador Urcino,Berrong,0x19b94bfc0x337297f8,556023,149354
5/6/1862,12-SEP-99 12.00.00.000000000 AM,Georgianna,n,Collier Ybarra,Marcelino,0x17c78ee00x2f8f1dc0,211069499,57234
10/17/1319,25-DEC-01 12.00.00.000000000 AM,Caitlynn,n,Motta,Olina,0x2ba1384f0x5742709e,766685989,103656
9/11/2497,10-MAY-99 12.00.00.000000000 AM,Adhish,m,Juarez Gimenez,Isahias,0x2b43b5030x56876a06,924143,138965
6/24/2645,23-SEP-89 12.00.00.000000000 AM,Kaylana,f,Ynchausti,Nasreen,0x2566b4670x4acd68ce,374534,37470
5/21/2154,24-MAY-87 12.00.00.000000000 AM,Sampson,f,Sanchez Evia,Atticus,0x2f63432f0x5ec6865e,573896,51378
9/20/1944,07-OCT-14 12.00.00.000000000 AM,Kareli,f,Perez Tinajero,Melehifo,0x35e049c80x6bc09390,680080,143054
8/26/2677,01-JUN-88 12.00.00.000000000 AM,Tatumn,n,Harrow,Tokuolava,0x374941b20x6e928364,318912,99554
4/11/1980,15-FEB-17 12.00.00.000000000 AM,Bostin,n,Dannhauer,Deshawn,0x3a9426b30x75284d66,546649,85071
1/13/2998,14-SEP-09 12.00.00.000000000 AM,Ahlaynaraye,m,Ahmadi,Alamani,0x355d65110x6abaca22,469637,62717
4/9/1722,05-MAR-02 12.00.00.000000000 AM,Mayz,f,Chilia,Pinto,0x3867b0e60x70cf61cc,968612,41586
11/16/2328,10-NOV-08 12.00.00.000000000 AM,Xinyi,f,Butman,Raphael,0x23d6ad3c0x47ad5a78,810986,94720
9/3/1693,08-AUG-94 12.00.00.000000000 AM,Jhene,n,Felker,Charger,0x37cb9adf0x6f9735be,249157,112840
5/3/2783,01-JUL-91 12.00.00.000000000 AM,Lucca,n,Morelock,Carmen,0x1162160e0x22c42c1c,909168,6670
8/26/2483,03-JUL-04 12.00.00.000000000 AM,Araminta,m,Tenis,Mae Darling,0x240c09ef0x481813de,458658,126328
2/23/1606,11-NOV-09 12.00.00.000000000 AM,Lynnessa,m,Luera,Morelia,0x386fca9e0x70df953c,941501,138154
4/26/2585,05-DEC-89 12.00.00.000000000 AM,Aybel,f,Surles,Oxford,0x2dfc32910x5bf86522,679144,11353
9/18/1951,10-MAY-99 12.00.00.000000000 AM,Yaara,f,Coverstone,Hei Yin,0x1b3805240x36700a48,695042,56322
1/23/2357,30-SEP-96 12.00.00.000000000 AM,ALAYNA,f,Lorenz,Grace Emilia,0x18195c020x3032b804,702080,109558
6/21/1866,15-DEC-04 12.00.00.000000000 AM,Kyanite,m,Mollerup,Cleudis,0xd7f018e0x1afe031c,901041,115614
5/4/2889,25-AUG-97 12.00.00.000000000 AM,E'Lara,f,Mazariegos Alvarado,Storey,0x269f17bf0x4d3e2f7e,790041,39952
5/25/2261,23-AUG-09 12.00.00.000000000 AM,Luken,n,Gaspar Chilel,Alamea,0x2ec1dd4e0x5d83ba9c,414805,62595
9/15/2166,21-NOV-88 12.00.00.000000000 AM,Lemuel,m,Ortiz Contreras,Eduard,0x35f41e4f0x6be83c9e,545603,69826
1/1/1887,30-MAR-95 12.00.00.000000000 AM,Eljay,m,Siyavong,Padma,0x3928c6950x72518d2a,345705873,18792
2/13/2530,30-AUG-00 12.00.00.000000000 AM,Keahi,f,Nomiyama,Raab Yusi,0x17935d600x2f26bac0,619662034,30105
1/10/1418,01-MAR-93 12.00.00.000000000 AM,Arlington,m,Kiester,Nicolo,0x145d84450x28bb088a,632119,137793
3/22/2133,01-APR-03 12.00.00.000000000 AM,Tarren,m,Padilla Martinez,Reyes,0xaed5d210x15daba42,992824,4805
8/27/2223,05-OCT-15 12.00.00.000000000 AM,Vaiokema,f,Mewing,Deserei,0xc55ba420x18ab7484,773125,27653
7/9/2186,20-AUG-02 12.00.00.000000000 AM,Kinnlie,m,Bodily,O'Conner,0x1a68faec0x34d1f5d8,693907,2394
7/10/2900,05-OCT-15 12.00.00.000000000 AM,Alice,m,Weiner,Norvel,0x345d94940x68bb2928,980444,94695
8/25/2998,20-SEP-08 12.00.00.000000000 AM,Sariyah,f,Shields,Levi Avery,0x902f7df0x1205efbe,429862,68554
7/19/2883,24-MAR-06 12.00.00.000000000 AM,Iniki,n,Sanchez Ceballos,Benjamin Ray,0x23b6d64a0x476dac94,542404,73920
10/19/2530,07-DEC-07 12.00.00.000000000 AM,Ryndlee,f,Randolph,Chauncey,0x162f900f0x2c5f201e,506263,108150
5/4/2195,25-JUL-91 12.00.00.000000000 AM,Tarynn,n,Sempler,Lehua,0x29cabd100x53957a20,565481,93568
2/13/2724,06-SEP-06 12.00.00.000000000 AM,Tuwharetoa,n,Cabanas Barrios,Talanoa Mokofisi,0x20b0ca350x4161946a,353134629,2758
10/12/1869,11-NOV-04 12.00.00.000000000 AM,Micari,n,Cerda Valero,Ray Carter Williams,0x2b3d53cb0x567aa796,950082,97002
11/10/1240,30-SEP-98 12.00.00.000000000 AM,Luan,f,Flores Parnell,Cavani,0x18e9e0490x31d3c092,409178924,73111
8/8/1313,24-SEP-07 12.00.00.000000000 AM,Deion,m,Gant,Boudica,0x91458960x1228b12c,327710509,140497
11/1/1327,18-AUG-90 12.00.00.000000000 AM,Zaryiah,n,Taiese,Zaugg,0x26c3ec080x4d87d810,210207484,44355
7/26/1231,01-OCT-14 12.00.00.000000000 AM,Lynnaya,n,Ballaine,Carolyn Pui Ling,0x2486b06e0x490d60dc,601266,14651
7/6/2399,,Valie,n,Lyford,Kawailehua,0x1c3927400x38724e80,891655,133953
1/14/1377,28-SEP-15 12.00.00.000000000 AM,Mattingli'i,f,Biederman,Laneice,0x30a6d5f60x614dabec,920574,119289
1/1/2524,26-AUG-11 12.00.00.000000000 AM,Ludine,m,NewMyer,Thyador,0x392f948c0x725f2918,680532,115355
10/12/2596,16-DEC-14 12.00.00.000000000 AM,Teajan,f,Tapia Arellano,Taylor-Rose,0x1b42e8060x3685d00c,708067,116312
9/9/2894,13-APR-94 12.00.00.000000000 AM,Foe,n,Grapes,Arsenio,0x2be8d5810x57d1ab02,777166,95267
10/26/2027,29-AUG-06 12.00.00.000000000 AM,Lisbeth,f,Zemke,Mayes,0x1a57bbdd0x34af77ba,667782,777
9/26/1499,11-FEB-95 12.00.00.000000000 AM,Mikardee,f,Ehat,Losela,0x2d7cf47b0x5af9e8f6,872190,59812
7/10/1255,15-AUG-05 12.00.00.000000000 AM,Esmie,n,Burpo,Solon,0x17bc59150x2f78b22a,543774,84690
9/20/1838,03-MAR-13 12.00.00.000000000 AM,Raigen,f,Carreno Castillo,Jurgen,0x2de07c580x5bc0f8b0,905041980,131944
3/3/2995,25-AUG-93 12.00.00.000000000 AM,Blasius,n,Madrigal Meza,Chapin,0x395ba7e70x72b74fce,231758,106610
4/27/1394,13-AUG-14 12.00.00.000000000 AM,Milagra,f,Gerrish,Hilary,0x2b6ac8a20x56d59144,843996,24989
8/18/2180,23-JUL-99 12.00.00.000000000 AM,Savaira,n,Reyes Cazarez,Kay Iris,0x10858a2a0x210b1454,700175,26097
7/24/2982,17-MAY-93 12.00.00.000000000 AM,Ezykiel,f,Calvo-Wilson,Vinh,0x2b099de90x56133bd2,758642,115990
7/16/1809,06-SEP-06 12.00.00.000000000 AM,Carslyn,n,Whittenburg,Christian Ka'ihikapu,0x20b2990d0x4165321a,963332023,11858
9/21/2322,24-AUG-02 12.00.00.000000000 AM,Annemarie,n,Eskey,Viccenzo,0x1d6f4c4b0x3ade9896,429558,92687
1/18/2834,23-AUG-06 12.00.00.000000000 AM,Audri,m,Mehlbauer,Chi,0x2be5afef0x57cb5fde,968510,133733
9/17/2395,15-JAN-16 12.00.00.000000000 AM,Renara,f,Woodford,Pi,0x203bd7c50x4077af8a,426213,24818
1/9/1346,01-JUL-02 12.00.00.000000000 AM,Kinley,f,Sutch,JarElle,0x13069ed60x260d3dac,320827,99581
4/12/2172,17-NOV-03 12.00.00.000000000 AM,Manaotalosaga,n,Majcher,Lawrence Ray,0x379580070x6f2b000e,592303,112898
9/22/1340,27-FEB-06 12.00.00.000000000 AM,Henry Dominic,n,Irvine,Leavit,0x1c578d170x38af1a2e,974868,73178
8/15/1924,06-AUG-00 12.00.00.000000000 AM,Aisa,f,Hernandez Castelan,Adalaide,0x23ea55860x47d4ab0c,633436,90365
9/26/1245,21-AUG-02 12.00.00.000000000 AM,Joseph Alexander,m,Padmos,Manila,0x3aa706200x754e0c40,678501,130389
2/9/1323,21-AUG-12 12.00.00.000000000 AM,Ozzi,m,Vinecke,Dare,0x1715c6a10x2e2b8d42,349497,126585
8/18/2806,26-JUL-10 12.00.00.000000000 AM,Destiny,n,Noorda,Ricki,0x36849b9c0x6d093738,349880,104704
5/6/2392,08-OCT-15 12.00.00.000000000 AM,Briana,f,Most,Arvid,0x85f9ddb0x10bf3bb6,757440,123279
1/10/2326,25-DEC-07 12.00.00.000000000 AM,DeAngelo,n,de la Torre,Hierophany,0x323ddacb0x647bb596,418279,111211
6/13/2598,09-AUG-17 12.00.00.000000000 AM,Kelston,n,Palomares,Stephen Park,0x2ebf64310x5d7ec862,793310,105024
5/11/1577,05-FEB-16 12.00.00.000000000 AM,Canton,f,Noble,Quin,0x1f5978ee0x3eb2f1dc,785706964,39060
5/4/2623,31-JAN-04 12.00.00.000000000 AM,Kaimbree,m,O'neal,Jama,0xf37de1e0x1e6fbc3c,862153,95480
10/6/2471,03-AUG-98 12.00.00.000000000 AM,Elin,n,Kennard,Ana Malia-Anamalia,0x3ad0a3fe0x75a147fc,913198,15091
5/24/2425,13-OCT-08 12.00.00.000000000 AM,Suliasi,n,De Lira,Kalolina,0x1285f3ba0x250be774,615284903,71123
6/27/1458,21-MAR-16 12.00.00.000000000 AM,Zenoch,n,Lawhorn,Linn 'Anitilose,0x381645af0x702c8b5e,448017,116904
3/20/2396,23-AUG-11 12.00.00.000000000 AM,Switch,m,Linauna,Keishawn,0x72c38d00xe5871a0,632128,97462
9/22/1285,13-NOV-03 12.00.00.000000000 AM,Leija,m,Nogaibay,Boo,0x198307f90x33060ff2,793274,17733
5/17/2193,01-JUL-15 12.00.00.000000000 AM,J Mac,f,Hebdon-Russell,Siani,0x34db34ce0x69b6699c,660328,46129
6/12/2656,26-NOV-13 12.00.00.000000000 AM,Arlette,n,Milder,James Kurt,0x16d58b470x2dab168e,415527,35851
10/16/2095,30-AUG-95 12.00.00.000000000 AM,EllaRose,m,Gonzalez Medina,Dean Lee,0x3547aefc0x6a8f5df8,747477,13280
6/26/2413,29-OCT-13 12.00.00.000000000 AM,Yaretzi,m,Olmstead,Calvin Reed,0x3b76da700x76edb4e0,663265,122799
2/2/2153,12-JUN-98 12.00.00.000000000 AM,Crewe,m,Elm,Arthor,0x390e16890x721c2d12,931291,116381
1/5/1710,01-JUL-86 12.00.00.000000000 AM,Aceious,n,Kinsfather,Toafa Feleki Paulo,0x137152e00x26e2a5c0,592738491,38097
3/7/1665,30-OCT-09 12.00.00.000000000 AM,Rechelle,m,Da Silva,Joelle Keliiliki,0x239110f80x472221f0,576206,132173
9/25/2056,12-FEB-02 12.00.00.000000000 AM,Bolton,m,Neerings,Leandro,0x24cec0ec0x499d81d8,29806085,69768
1/19/2045,01-MAR-99 12.00.00.000000000 AM,Zahir,f,Solares Bocaletti,Panelle,0x1c1811640x383022c8,599350367,36851
4/16/1939,30-AUG-09 12.00.00.000000000 AM,Iridessa,n,Eimers Wangrud,T Elias,0x20f8485b0x41f090b6,755584,81198
7/11/2779,18-AUG-97 12.00.00.000000000 AM,Nysa,n,Scribner,Baker,0x2531c6c80x4a638d90,925104,65424
10/26/1517,01-FEB-13 12.00.00.000000000 AM,Khiry,n,Grindstaff,Gaylord,0x127e9c2d0x24fd385a,706339,148837
8/15/2427,21-JAN-95 12.00.00.000000000 AM,Rydek,m,Reyna Velazquez,LaRane,0x9c684410x138d0882,564114,34824
5/8/2800,01-NOV-07 12.00.00.000000000 AM,Roper,n,Brownson,Romayne,0x25a823b50x4b50476a,223776,116069
6/7/2405,28-FEB-05 12.00.00.000000000 AM,Gracelynn Jean,n,Hulihan,Umoren,0x36f02e720x6de05ce4,965594,71115
6/6/1475,31-DEC-98 12.00.00.000000000 AM,Kazuma,f,Knuth Larson,Aldair,0x12e0f3ac0x25c1e758,713612,3005
6/1/2990,17-NOV-03 12.00.00.000000000 AM,Troylyn,m,Ramirez Quintanilla,Ro,0x377770710x6eeee0e2,1173322,86817
6/18/1488,30-NOV-89 12.00.00.000000000 AM,Mosaia,n,Kervin,Kawai,0x3a35d02e0x746ba05c,739325,140285
10/9/2871,21-SEP-96 12.00.00.000000000 AM,Tra'Niyah,n,Hurst,Zya-Reign,0x2368e0440x46d1c088,636274,21076
1/22/1300,12-AUG-10 12.00.00.000000000 AM,Kaylum,m,Piscitelli,Genesis Violet,0x347630310x68ec6062,876096,36039
3/10/2230,03-JUL-04 12.00.00.000000000 AM,Alea,f,Kharitonova,Dulce,0x2ec6c1be0x5d8d837c,539516,105960
7/9/2647,02-FEB-09 12.00.00.000000000 AM,Jamily,n,Kunkler,Josefita-Marie,0x17041ff40x2e083fe8,830019,107565
5/9/2235,25-JUL-10 12.00.00.000000000 AM,Kylar,n,Butcher,Zau Dan Seng,0x3a08c9910x74119322,934455,39940
5/1/1273,22-MAR-03 12.00.00.000000000 AM,Vika,f,Lolani,Iverson,0x3abac5e60x75758bcc,656618,26401
3/11/2514,09-AUG-10 12.00.00.000000000 AM,Dietrich,n,Strasner,Augustina,0x8396d920x1072db24,826587240,7396
11/4/2499,20-JAN-07 12.00.00.000000000 AM,Arlynn,f,Froisland,Nohelia,0x138e6f8e0x271cdf1c,277936,26054
5/16/2671,31-AUG-98 12.00.00.000000000 AM,ZuriRae,m,Lamson,Devonne River,0x20ee55760x41dcaaec,383865,75757
9/11/2127,14-AUG-06 12.00.00.000000000 AM,Adlee,n,Calk,Anwen Kay,0x1f1234560x3e2468ac,684653,81197
7/27/1666,13-AUG-01 12.00.00.000000000 AM,Madyn,n,Ahleen,Skalden,0x16d759700x2daeb2e0,375119,37444
10/5/2043,27-FEB-94 12.00.00.000000000 AM,Cailen,n,Tapia Luna,Cody Christie,0x208377a00x4106ef40,273475,110225
3/17/2141,10-NOV-09 12.00.00.000000000 AM,Malakhai,n,Terres,Anwen Kay,0x2207e54a0x440fca94,932028,31468
5/1/2340,08-NOV-07 12.00.00.000000000 AM,Ilana,n,Asisi,Emma Mary,0x13232c260x2646584c,746601,133159
6/23/2576,16-DEC-04 12.00.00.000000000 AM,Ishanvi,m,Torres Orihuela,Evergreen,0xdd6e4000x1badc800,607566,136077
3/13/2811,28-AUG-06 12.00.00.000000000 AM,Saayujya,m,Cruz Sanchez,Pearson,0x32fa68bc0x65f4d178,283360,87020
1/23/1604,16-AUG-02 12.00.00.000000000 AM,Rhemy,m,Scalese,Lyle PJ,0x11f930a20x23f26144,619185600,68129
3/18/2329,11-APR-00 12.00.00.000000000 AM,Miguel'Ella Fely,f,Ledesma,Josephine Sarah,0x2a0e306c0x541c60d8,498331,70527
1/2/2353,10-JUN-97 12.00.00.000000000 AM,Iotua,n,Bautista Torres,Robert Jay,0xacd63da0x159ac7b4,475933,119717
8/15/2791,02-NOV-96 12.00.00.000000000 AM,Artyom,m,Coronel,Roon,0x36d3a3d20x6da747a4,645270328,8427
9/16/1249,03-MAR-14 12.00.00.000000000 AM,SkyLee,n,Etcitty,Mae Patricia,0x14aef6a10x295ded42,504791,8424
3/16/1822,22-SEP-05 12.00.00.000000000 AM,Elizaree,f,Hurt,Findlay,0xd21553d0x1a42aa7a,633484,8466
11/26/2276,05-APR-10 12.00.00.000000000 AM,Aiva,m,Dayish,Pyjter,0xf1296180x1e252c30,233557316,34680
6/27/2889,18-JAN-09 12.00.00.000000000 AM,Anke,n,Henfield,Beardall,0x1daf26470x3b5e4c8e,702073,100119
10/19/1609,10-MAY-96 12.00.00.000000000 AM,Annikah Lee,m,Branvold,Olivia,0x6a08ed60xd411dac,387821,111982
3/13/1688,04-JUL-07 12.00.00.000000000 AM,Myklynn,m,Belle,Nicte,0x1128972f0x22512e5e,476502,77092
2/21/2990,06-JAN-14 12.00.00.000000000 AM,Dahi,f,Semaia,Raelynn Grace,0x38f6927f0x71ed24fe,683294,125737
6/4/2573,30-SEP-13 12.00.00.000000000 AM,Krew,f,Reyes Marron,Evan,0x292278500x5244f0a0,284151,74939
7/16/2449,28-AUG-13 12.00.00.000000000 AM,Monet,m,Aljassany,Obang,0x2ef6099f0x5dec133e,812476,100308
7/22/1682,28-AUG-04 12.00.00.000000000 AM,Ariyah,m,Chavez Renteria,Jenelle,0x2523a3a10x4a474742,911196,83491
9/15/2479,11-MAR-97 12.00.00.000000000 AM,Mercer,m,Acosta Fuentes,James-Bong,0x1d68d1cc0x3ad1a398,342829193,7233
6/14/1313,29-JUL-99 12.00.00.000000000 AM,Marilena,m,Hofhine,Chrisanne,0x15cd74be0x2b9ae97c,621432212,12772
10/27/1451,02-OCT-06 12.00.00.000000000 AM,Steeler,n,Walzer,Austen,0x1c59dba20x38b3b744,662790,72624
9/8/1852,15-APR-02 12.00.00.000000000 AM,Parley,m,McLam,St Jude,0x2cf8d6e00x59f1adc0,485961,23205
5/5/2526,25-AUG-03 12.00.00.000000000 AM,Linkoln,f,Cota Lopez,Kolob,0x204cbeab0x40997d56,666626,67386
2/3/2428,01-JAN-90 12.00.00.000000000 AM,Justice Yanez,m,Vreeland,Puamaikalani,0x2d3cdd8c0x5a79bb18,883287,76757
4/11/1278,02-DEC-01 12.00.00.000000000 AM,Quincie,f,Della Lucia,Wang Zak,0x249f6a740x493ed4e8,690872313,20466
4/10/1396,08-FEB-06 12.00.00.000000000 AM,Awni,f,Rippstein,Andres',0x19e638720x33cc70e4,847358,51088
4/15/1932,27-SEP-94 12.00.00.000000000 AM,Tuxlee,f,Kanenwisher,Shellea,0xcebaf5f0x19d75ebe,354615249,129083
2/20/1253,01-JAN-98 12.00.00.000000000 AM,Ezmae,n,Ahmed,Heiner,0x2089600e0x4112c01c,399543,13483
2/12/2393,01-SEP-95 12.00.00.000000000 AM,Rayny,f,Al Rekabi,Greysin,0x21c40cf60x438819ec,611670,143552
7/7/2599,18-NOV-08 12.00.00.000000000 AM,Lockwood,m,Smilie,Edwards,0x2e700f4b0x5ce01e96,354454,3989
7/7/2747,31-JUL-02 12.00.00.000000000 AM,Reegan,n,Vasquez Segovia,Laraine,0x37e4f2400x6fc9e480,619915,5819
6/7/2642,27-JUL-01 12.00.00.000000000 AM,Leignton,n,Serna Nunez,John Dean Alexzander,0x38b233af0x7164675e,536924,7269
5/1/2579,29-AUG-00 12.00.00.000000000 AM,Kendalyn,m,Kirkwood,Pereowei,0x23f6096d0x47ec12da,658341,16186
7/23/2062,05-NOV-98 12.00.00.000000000 AM,Enik,n,Queen,Christine Susan,0x2be630ee0x57cc61dc,988298,52142
11/1/2619,18-AUG-15 12.00.00.000000000 AM,Drezdon,f,Cisterna,Saylor,0x9a83f3d0x13507e7a,359265,104995
11/25/2904,09-MAR-16 12.00.00.000000000 AM,Hazzen,m,Sharif,Mamie,0x1b1085a40x36210b48,255301,144609
5/16/2773,25-JAN-00 12.00.00.000000000 AM,Trisha Jen,n,Ostenson,Luna Jai,0x29a6ddad0x534dbb5a,481657,128018
2/25/1858,29-JUL-99 12.00.00.000000000 AM,Eon,m,Heygster,Lenaeh,0xab47b040x1568f608,590576,52733
4/7/1310,30-NOV-99 12.00.00.000000000 AM,Kimbrea,f,Thum,Elianna,0x3269ba7e0x64d374fc,972916,145543
8/11/2629,29-JUL-99 12.00.00.000000000 AM,Zyan,n,Fernandez Roman,Rasela-Jean,0x20b4aa670x416954ce,400109,71413
11/12/2840,12-DEC-07 12.00.00.000000000 AM,Bailee,n,Ingles Torres,Rava,0x2d8417e40x5b082fc8,910658,84758
2/25/1804,07-APR-14 12.00.00.000000000 AM,Kaiulani,f,Dellamore,O'Ryan,0x2e2c2a280x5c585450,667442,3111
6/22/2593,14-JUL-98 12.00.00.000000000 AM,Thian,m,Feor,Auna,0x2aa552500x554aa4a0,626811704,69399
1/11/2404,20-AUG-06 12.00.00.000000000 AM,Soulijah,f,Gutierrez Underwood,Anale'a Kamehana'okapu'uwai,0x326954b80x64d2a970,227748,62085
9/10/1820,31-AUG-06 12.00.00.000000000 AM,Devrim,m,Huizenga,Emmarie,0x1943b7e70x32876fce,819060307,14348
11/14/2535,16-NOV-09 12.00.00.000000000 AM,Matu'u,n,Pignanelli,Adler,0x1a169ec90x342d3d92,345852,49903
10/8/1408,14-FEB-02 12.00.00.000000000 AM,Miyu,m,Yeash,Darwin Roy,0x3b69c6a80x76d38d50,438707,100845
4/21/2324,02-JAN-06 12.00.00.000000000 AM,Greg,m,Gonzalez-Marquez,Teiko,0xbb370380x1766e070,995195,71766
6/13/2020,01-SEP-95 12.00.00.000000000 AM,Ronni,m,Rodriguez Santander,Denali,0x97e90ed0x12fd21da,907215,72725
3/1/1631,22-JUL-04 12.00.00.000000000 AM,Rishi,m,Tejada-Velasquez,Tematoro,0x348ae4520x6915c8a4,592550,148533
2/3/1984,15-JUN-04 12.00.00.000000000 AM,Jaron,m,Castro Quintero,DiAnne,0x1de175440x3bc2ea88,515528,74163
6/21/1647,27-AUG-02 12.00.00.000000000 AM,Aazlee,n,Arreguin,Boudica,0x33a43ccf0x6748799e,436095,57515
2/11/2913,01-JUN-99 12.00.00.000000000 AM,Caline,n,Heimuli,Ruthanne,0x2bf899930x57f13326,623517,74434
9/8/2868,09-MAR-98 12.00.00.000000000 AM,CeLee,f,Mateer,Erlinda,0x9bbee7d0x1377dcfa,566023,7907
8/1/1740,25-JUL-91 12.00.00.000000000 AM,Aunie,m,Elcock,Aino,0x37f51a780x6fea34f0,497772,83127
11/24/1432,05-MAY-96 12.00.00.000000000 AM,Agava'a,m,Goldthorpe,Elias-James,0xc0a424a0x18148494,467933,79194
10/20/1569,13-OCT-14 12.00.00.000000000 AM,Briggston,m,Bartling,Zitting,0x39125e050x7224bc0a,721549,108235
7/16/1625,21-OCT-01 12.00.00.000000000 AM,Zidane,m,Rothlisberger,Sebastian Seth,0x1d8385550x3b070aaa,287405,50257
10/4/1998,01-JAN-17 12.00.00.000000000 AM,Westlund,f,Wanzek,Maria-Dawn,0x35dc39cc0x6bb87398,507108,78344
4/14/2706,19-JAN-01 12.00.00.000000000 AM,Mosby,f,Kraniski,Somer Elisabeth,0xf0665870x1e0ccb0e,890809,100206
2/3/2963,25-SEP-08 12.00.00.000000000 AM,Imani,n,Flanigan,Demitri,0x1c315b6f0x3862b6de,717665,144422
